difficulty,id,paidOnly,questionFrontendId,title,titleSlug,acRate
HARD,3810,0,3519,Count Numbers with Non-Decreasing Digits ,count-numbers-with-non-decreasing-digits,0.3833816653843878
MEDIUM,3861,1,3520,Minimum Threshold for Inversion Pairs Count,minimum-threshold-for-inversion-pairs-count,0.5539170506912442
MEDIUM,3865,0,3521,Find Product Recommendation Pairs,find-product-recommendation-pairs,0.6157931071106155
MEDIUM,3732,0,3522,Calculate Score After Performing Instructions,calculate-score-after-performing-instructions,0.5672265888810656
MEDIUM,3738,0,3523,Make Array Non-decreasing,make-array-non-decreasing,0.5654846420676144
MEDIUM,3831,0,3524,Find X Value of Array I,find-x-value-of-array-i,0.36991393456347743
HARD,3840,0,3525,Find X Value of Array II,find-x-value-of-array-ii,0.30141428700117107
HARD,3862,1,3526,Range XOR Queries with Subarray Reversals,range-xor-queries-with-subarray-reversals,0.6355785837651122
MEDIUM,3707,0,3527,Find the Most Common Response,find-the-most-common-response,0.7487871757013288
MEDIUM,3729,0,3528,Unit Conversion I,unit-conversion-i,0.544872706585123
MEDIUM,3821,0,3529,Count Cells in Overlapping Horizontal and Vertical Substrings,count-cells-in-overlapping-horizontal-and-vertical-substrings,0.26717978934963543
HARD,3826,0,3530,Maximum Profit from Valid Topological Order in DAG,maximum-profit-from-valid-topological-order-in-dag,0.295682650947905
MEDIUM,3819,0,3531,Count Covered Buildings,count-covered-buildings,0.5873887836519144
MEDIUM,3838,0,3532,Path Existence Queries in a Graph I,path-existence-queries-in-a-graph-i,0.5526431433372108
HARD,3841,0,3533,Concatenated Divisibility,concatenated-divisibility,0.3045615813482007
HARD,3852,0,3534,Path Existence Queries in a Graph II,path-existence-queries-in-a-graph-ii,0.2588115536327777
MEDIUM,3752,1,3535,Unit Conversion II,unit-conversion-ii,0.7045161290322581
EASY,3859,0,3536,Maximum Product of Two Digits,maximum-product-of-two-digits,0.693927339403922
MEDIUM,3822,0,3537,Fill a Special Grid,fill-a-special-grid,0.7059228887434104
HARD,3833,0,3538,Merge Operations for Minimum Travel Time,merge-operations-for-minimum-travel-time,0.305241063477929
HARD,3851,0,3539,Find Sum of Array Product of Magical Sequences,find-sum-of-array-product-of-magical-sequences,0.6202629451761685
MEDIUM,3880,1,3540,Minimum Time to Visit All Houses,minimum-time-to-visit-all-houses,0.6927306047648136
EASY,3872,0,3541,Find Most Frequent Vowel and Consonant,find-most-frequent-vowel-and-consonant,0.8952895604746983
MEDIUM,3834,0,3542,Minimum Operations to Convert All Elements to Zero,minimum-operations-to-convert-all-elements-to-zero,0.5291761233272563
MEDIUM,3856,0,3543,Maximum Weighted K-Edge Path,maximum-weighted-k-edge-path,0.19759870200108168
HARD,3858,0,3544,Subtree Inversion Sum,subtree-inversion-sum,0.4431259354286936
EASY,3871,0,3545,Minimum Deletions for At Most K Distinct Characters,minimum-deletions-for-at-most-k-distinct-characters,0.7288985941419575
MEDIUM,3849,0,3546,Equal Sum Grid Partition I,equal-sum-grid-partition-i,0.42227592340868286
HARD,3845,0,3547,Maximum Sum of Edge Values in a Graph,maximum-sum-of-edge-values-in-a-graph,0.3545687827736249
HARD,3850,0,3548,Equal Sum Grid Partition II,equal-sum-grid-partition-ii,0.2159985996849291
HARD,3883,1,3549,Multiply Two Polynomials,multiply-two-polynomials,0.6136363636363636
EASY,3869,0,3550,Smallest Index With Digit Sum Equal to Index,smallest-index-with-digit-sum-equal-to-index,0.8015816752524536
MEDIUM,3847,0,3551,Minimum Swaps to Sort by Digit Sum,minimum-swaps-to-sort-by-digit-sum,0.5031372392294781
MEDIUM,3837,0,3552,Grid Teleportation Traversal,grid-teleportation-traversal,0.22962009935313246
HARD,3853,0,3553,Minimum Weighted Subgraph With the Required Paths II,minimum-weighted-subgraph-with-the-required-paths-ii,0.49611792505907504
HARD,3891,0,3554,Find Category Recommendation Pairs,find-category-recommendation-pairs,0.6385460117476802
MEDIUM,3890,1,3555,Smallest Subarray to Sort in Every Sliding Window,smallest-subarray-to-sort-in-every-sliding-window,0.5978456014362658
MEDIUM,3815,0,3556,Sum of Largest Prime Substrings,sum-of-largest-prime-substrings,0.37641772882572266
MEDIUM,3857,0,3557,Find Maximum Number of Non Intersecting Substrings,find-maximum-number-of-non-intersecting-substrings,0.30203687614634617
MEDIUM,3844,0,3558,Number of Ways to Assign Edge Weights I,number-of-ways-to-assign-edge-weights-i,0.5333547919851935
HARD,3842,0,3559,Number of Ways to Assign Edge Weights II,number-of-ways-to-assign-edge-weights-ii,0.5958696649839376
EASY,3879,0,3560,Find Minimum Log Transportation Cost,find-minimum-log-transportation-cost,0.420669172020851
MEDIUM,3860,0,3561,Resulting String After Adjacent Removals,resulting-string-after-adjacent-removals,0.5640450238654984
HARD,3854,0,3562,Maximum Profit from Trading Stocks with Discounts,maximum-profit-from-trading-stocks-with-discounts,0.5687877465726686
HARD,3867,0,3563,Lexicographically Smallest String After Adjacent Removals,lexicographically-smallest-string-after-adjacent-removals,0.16859598351311061
MEDIUM,3898,0,3564,Seasonal Sales Analysis,seasonal-sales-analysis,0.6165474736903308
MEDIUM,3899,1,3565,Sequential Grid Path Cover,sequential-grid-path-cover,0.5991605456453305
MEDIUM,3843,0,3566,Partition Array into Two Equal Product Subsets,partition-array-into-two-equal-product-subsets,0.35051783900390604
MEDIUM,3884,0,3567,Minimum Absolute Difference in Sliding Submatrix,minimum-absolute-difference-in-sliding-submatrix,0.6877899068810379
MEDIUM,3870,0,3568,Minimum Moves to Clean the Classroom,minimum-moves-to-clean-the-classroom,0.2634439273382375
HARD,3878,0,3569,Maximize Count of Distinct Primes After Split,maximize-count-of-distinct-primes-after-split,0.17772306873378135
EASY,3910,0,3570,Find Books with No Available Copies,find-books-with-no-available-copies,0.5352517985611511
EASY,3911,1,3571,Find the Shortest Superstring II,find-the-shortest-superstring-ii,0.4981791697013838
MEDIUM,3894,0,3572,Maximize Y‑Sum by Picking a Triplet of Distinct X‑Values,maximize-ysum-by-picking-a-triplet-of-distinct-xvalues,0.6307053941908713
MEDIUM,3892,0,3573,Best Time to Buy and Sell Stock V,best-time-to-buy-and-sell-stock-v,0.6089043845082284
HARD,3888,0,3574,Maximize Subarray GCD Score,maximize-subarray-gcd-score,0.24281242276958565
HARD,3875,0,3575,Maximum Good Subtree Score,maximum-good-subtree-score,0.44959292391195094
MEDIUM,3876,0,3576,Transform Array to All Equal Elements,transform-array-to-all-equal-elements,0.32909930715935337
MEDIUM,3864,0,3577,Count the Number of Computer Unlocking Permutations,count-the-number-of-computer-unlocking-permutations,0.5900902050346403
MEDIUM,3835,0,3578,Count Partitions With Max-Min Difference at Most K,count-partitions-with-max-min-difference-at-most-k,0.5903597773202729
HARD,3866,0,3579,Minimum Steps to Convert String with Operations,minimum-steps-to-convert-string-with-operations,0.42464898595943834
MEDIUM,3921,0,3580,Find Consistently Improving Employees,find-consistently-improving-employees,0.5610015649452269
EASY,3924,1,3581,Count Odd Letters from Number,count-odd-letters-from-number,0.8526093088857546
EASY,3893,0,3582,Generate Tag for Video Caption,generate-tag-for-video-caption,0.32243888620929895
MEDIUM,3885,0,3583,Count Special Triplets,count-special-triplets,0.4714306746057711
MEDIUM,3755,0,3584,Maximum Product of First and Last Elements of a Subsequence,maximum-product-of-first-and-last-elements-of-a-subsequence,0.31077791213220474
HARD,3900,0,3585,Find Weighted Median Node in Tree,find-weighted-median-node-in-tree,0.25849113315299066
MEDIUM,3932,0,3586,Find COVID Recovery Patients,find-covid-recovery-patients,0.41316039228092377
MEDIUM,3904,0,3587,Minimum Adjacent Swaps to Alternate Parity,minimum-adjacent-swaps-to-alternate-parity,0.4216605150748559
MEDIUM,3868,0,3588,Find Maximum Area of a Triangle,find-maximum-area-of-a-triangle,0.2869048807266194
MEDIUM,3907,0,3589,Count Prime-Gap Balanced Subarrays,count-prime-gap-balanced-subarrays,0.2175505176603748
HARD,3906,0,3590,Kth Smallest Path XOR Sum,kth-smallest-path-xor-sum,0.2833426183844011
EASY,3914,0,3591,Check if Any Element Has Prime Frequency,check-if-any-element-has-prime-frequency,0.6239485279391147
MEDIUM,3903,0,3592,Inverse Coin Change,inverse-coin-change,0.5131338567125858
MEDIUM,3909,0,3593,Minimum Increments to Equalize Leaf Paths,minimum-increments-to-equalize-leaf-paths,0.4112080163295602
HARD,3896,0,3594,Minimum Time to Transport All Individuals,minimum-time-to-transport-all-individuals,0.2772614886179555
MEDIUM,3935,1,3595,Once Twice,once-twice,0.7759784075573549
MEDIUM,3925,1,3596,Minimum Cost Path with Alternating Directions I,minimum-cost-path-with-alternating-directions-i,0.712784588441331
MEDIUM,3905,0,3597,Partition String ,partition-string,0.5845559002821908
MEDIUM,3800,0,3598,Longest Common Prefix Between Adjacent Strings After Removals,longest-common-prefix-between-adjacent-strings-after-removals,0.3217225439485849
MEDIUM,3913,0,3599,Partition Array to Minimize XOR,partition-array-to-minimize-xor,0.40868228057724154
HARD,3902,0,3600,Maximize Spanning Tree Stability with Upgrades,maximize-spanning-tree-stability-with-upgrades,0.394279241008213
MEDIUM,3942,0,3601,Find Drivers with Improved Fuel Efficiency,find-drivers-with-improved-fuel-efficiency,0.4736425935687929
EASY,3912,0,3602,Hexadecimal and Hexatrigesimal Conversion,hexadecimal-and-hexatrigesimal-conversion,0.805047370140477
MEDIUM,3927,0,3603,Minimum Cost Path with Alternating Directions II,minimum-cost-path-with-alternating-directions-ii,0.4445480854320633
MEDIUM,3916,0,3604,Minimum Time to Reach Destination in Directed Graph,minimum-time-to-reach-destination-in-directed-graph,0.453559510567297
HARD,3920,0,3605,Minimum Stability Factor of Array,minimum-stability-factor-of-array,0.19927140255009107
EASY,3934,0,3606,Coupon Code Validator,coupon-code-validator,0.6510482196987795
MEDIUM,3863,0,3607,Power Grid Maintenance,power-grid-maintenance,0.564261138452158
MEDIUM,3908,0,3608,Minimum Time for K Connected Components,minimum-time-for-k-connected-components,0.4508976854856154
HARD,3922,0,3609,Minimum Moves to Reach Target in Grid,minimum-moves-to-reach-target-in-grid,0.14678222929748533
MEDIUM,3949,1,3610,Minimum Number of Primes to Sum to Target,minimum-number-of-primes-to-sum-to-target,0.5938411078717201
MEDIUM,3943,0,3611,Find Overbooked Employees,find-overbooked-employees,0.4499534016775396
MEDIUM,3931,0,3612,Process String with Special Operations I,process-string-with-special-operations-i,0.6490646654432911
MEDIUM,3881,0,3613,Minimize Maximum Component Cost,minimize-maximum-component-cost,0.4325924250136682
HARD,3939,0,3614,Process String with Special Operations II,process-string-with-special-operations-ii,0.16761972837741243
HARD,3930,0,3615,Longest Palindromic Path in Graph,longest-palindromic-path-in-graph,0.21709396371358086
MEDIUM,3960,1,3616,Number of Student Replacements,number-of-student-replacements,0.8611955420466059
MEDIUM,3936,0,3618,Split Array by Prime Indices,split-array-by-prime-indices,0.4922402205053701
MEDIUM,3823,0,3619,Count Islands With Total Value Divisible by K,count-islands-with-total-value-divisible-by-k,0.5627348297545116
HARD,3919,0,3620,Network Recovery Pathways,network-recovery-pathways,0.29915382856192435
HARD,3937,0,3621,Number of Integers With Popcount-Depth Equal to K I,number-of-integers-with-popcount-depth-equal-to-k-i,0.2199017808423037
EASY,3918,0,3622,Check Divisibility by Digit Sum and Product,check-divisibility-by-digit-sum-and-product,0.6840552317950334
MEDIUM,3886,0,3623,Count Number of Trapezoids I,count-number-of-trapezoids-i,0.4762745064928486
HARD,3941,0,3624,Number of Integers With Popcount-Depth Equal to K II,number-of-integers-with-popcount-depth-equal-to-k-ii,0.5714923885777121
HARD,3897,0,3625,Count Number of Trapezoids II,count-number-of-trapezoids-ii,0.40154583061180055
MEDIUM,3766,0,3627,Maximum Median Sum of Subsequences of Size 3,maximum-median-sum-of-subsequences-of-size-3,0.6471455703273378
MEDIUM,3948,0,3628,Maximum Number of Subsequences After One Inserting,maximum-number-of-subsequences-after-one-inserting,0.2997933838395059
MEDIUM,3933,0,3629,Minimum Jumps to Reach End via Prime Teleportation,minimum-jumps-to-reach-end-via-prime-teleportation,0.2969818702164809
HARD,3882,0,3630,Partition Array for Maximum XOR and AND,partition-array-for-maximum-xor-and-and,0.1511722787357885
MEDIUM,3969,1,3631,Sort Threats by Severity and Exploitability,sort-threats-by-severity-and-exploitability,0.7047353760445683
HARD,3929,1,3632,Subarrays with XOR at Least K,subarrays-with-xor-at-least-k,0.45588235294117646
EASY,3965,0,3633,Earliest Finish Time for Land and Water Rides I,earliest-finish-time-for-land-and-water-rides-i,0.614526759311158
MEDIUM,3958,0,3634,Minimum Removals to Balance Array,minimum-removals-to-balance-array,0.38278977779501294
MEDIUM,3967,0,3635,Earliest Finish Time for Land and Water Rides II,earliest-finish-time-for-land-and-water-rides-ii,0.3464003536106967
HARD,3955,0,3636,Threshold Majority Queries,threshold-majority-queries,0.21534881466039657
EASY,3952,0,3637,Trionic Array I,trionic-array-i,0.470076169749728
MEDIUM,3954,0,3638,Maximum Balanced Shipments,maximum-balanced-shipments,0.6056136711486649
MEDIUM,3944,0,3639,Minimum Time to Activate String,minimum-time-to-activate-string,0.47662936142198814
HARD,3956,0,3640,Trionic Array II,trionic-array-ii,0.27608099979950546
MEDIUM,3992,1,3641,Longest Semi-Repeating Subarray,longest-semi-repeating-subarray,0.6554770318021201
EASY,3973,0,3643,Flip Square Submatrix Vertically,flip-square-submatrix-vertically,0.7224655174505356
MEDIUM,3950,0,3644,Maximum K to Sort a Permutation,maximum-k-to-sort-a-permutation,0.3565270861717648
MEDIUM,3959,0,3645,Maximum Total from Optimal Activation Order,maximum-total-from-optimal-activation-order,0.3161452699891838
HARD,3951,0,3646,Next Special Palindrome Number,next-special-palindrome-number,0.25109106000160647
MEDIUM,3987,1,3647,Maximum Weight in Two Bags,maximum-weight-in-two-bags,0.603585657370518
MEDIUM,3945,0,3648,Minimum Sensors to Cover Grid,minimum-sensors-to-cover-grid,0.68658498722266
MEDIUM,3963,0,3649,Number of Perfect Pairs,number-of-perfect-pairs,0.32869671367535097
MEDIUM,3887,0,3650,Minimum Cost Path with Edge Reversals,minimum-cost-path-with-edge-reversals,0.4723584820488128
HARD,3889,0,3651,Minimum Cost Path with Teleportations,minimum-cost-path-with-teleportations,0.19709543568464732
MEDIUM,3980,0,3652,Best Time to Buy and Sell Stock using Strategy,best-time-to-buy-and-sell-stock-using-strategy,0.5953418323682075
MEDIUM,3974,0,3653,XOR After Range Multiplication Queries I,xor-after-range-multiplication-queries-i,0.7271598005683461
MEDIUM,3966,0,3654,Minimum Sum After Divisible Sum Deletions,minimum-sum-after-divisible-sum-deletions,0.44871525957000524
HARD,3975,0,3655,XOR After Range Multiplication Queries II,xor-after-range-multiplication-queries-ii,0.34219686162624824
MEDIUM,4006,1,3656,Determine if a Simple Graph Exists,determine-if-a-simple-graph-exists,0.4948453608247423
EASY,3995,0,3658,GCD of Odd and Even Sums,gcd-of-odd-and-even-sums,0.8386566538821026
MEDIUM,3979,0,3659,Partition Array Into K-Distinct Groups,partition-array-into-k-distinct-groups,0.4586789017819379
MEDIUM,3981,0,3660,Jump Game IX,jump-game-ix,0.21488848240773475
HARD,3982,0,3661,Maximum Walls Destroyed by Robots,maximum-walls-destroyed-by-robots,0.22221791392012405
EASY,4017,1,3662,Filter Characters by Frequency,filter-characters-by-frequency,0.8665689149560117
EASY,3994,0,3663,Find The Least Frequent Digit,find-the-least-frequent-digit,0.697422098776148
MEDIUM,3877,0,3664,Two-Letter Card Game,two-letter-card-game,0.12070662336384214
MEDIUM,3938,0,3665,Twisted Mirror Path Count,twisted-mirror-path-count,0.48001356162061365
HARD,3983,0,3666,Minimum Operations to Equalize Binary String,minimum-operations-to-equalize-binary-string,0.20107203556020395
EASY,4029,1,3667,Sort Array By Absolute Value,sort-array-by-absolute-value,0.86001386001386
EASY,4008,0,3668,Restore Finishing Order,restore-finishing-order,0.9090878359344188
MEDIUM,3947,0,3669,Balanced K-Factor Decomposition,balanced-k-factor-decomposition,0.3783325139168635
